firstname,lastname,gender
Zoé,Chen,0
Perrine,Davis,0
Bassooma,Nkrumah,1
Rachelle,Amegashie,0
Jacques,Pereira,1
Paul,Agbodeka,1
José,Clark,1
Afi,Obodai,0
Mia,Gbedemah,0
Adeline,Gupta,0
François,Hansen,1
Gbenga,Novak,1
Isabelle,Akoto,0
Clara,Boateng,0
Helene,Pereira,0
Yaa,Khan,0
Zara,Amegashie,0
Paulin,Johnson,1
Isabella,Lawson,0
Julie,Jones,0
Marion,Johansson,0
Véronique,Schmidt,0
Kwesi,Ferrari,1
Therese,Wang,0
Fiifi,Santos,1
Roseline,Zhang,0
Jeanne,Adomako,0
Paulin,Martinez,1
Ama,Anani,0
Therese,Djondo,0
Kwadwo,Mensah,1
Rahul,Suzuki,1
Lilou,Sylla,0
Amandine,Sato,0
Scarlett,Tchamye,0
Mélanie,Diawara,0
Gildas,Awuku,1
Catherine,Ofori,0
Lilou,Boateng,0
Carlos,Leroy,1
Clement,Koffi,1
Kofi,Brown,1
Kwadwo,Soglo,1
William,Hansen,1
Brigitte,Johnson,0
Gifty,Sharma,0
Éléonore,Watanabe,0
Zélie,Soglo,0
Kwadwo,Sylla,1
Robert,Zongo,1
Annabelle,Diallo,0
Adrien,Tanaka,1
Oluwaseun,Ocloo,1
Donald,Patel,1
Gérard,Azamati,1
Téléky,Soglo,1
Genesis,Chen,0
Anthony,Amegashie,1
Anani,Novak,1
Rémy,Bangoura,1
Gbenga,Amegantse,1
Rebecca,Leroy,0
Lily,Durand,0
Koffi,Ackah,1
Laurent,Santos,1
Isabella,Tetteh,0
Juliette,Lawson,0
Komla,Gbedemah,1
Essonani,Alassani,1
Romain,Lefebvre,1
Remi,Zhang,1
Bassooma,Ayigbe,1
Gifty,Anani,0
Yannick,Ferrari,1
Klaus,Schneider,1
Zacharie,Koulibaly,1
Hussein,Ferreira,1
Atsuko,Agbobli,0
Essonani,Santos,1
Akossiwa,Danquah,0
Nana,Durand,0
Mensah,Li,1
Bernard,Ferreira,1
Akakpo,Zhang,1
José,Gnama,1
Hussein,Williams,1
Esso,Gbedemah,1
Georges,Simon,1
Camila,Mensah,0
Boevi,Alassani,1
Roxane,Weber,0
Valentin,Moreau,1
Peter,Schneider,1
Julie,Agbobli,0
Nora,Wang,0
Marco,Osei,1
Dodji,Andersen,1
Dodji,Akoto,1
Joshua,Osei,1
Yuki,Novak,1
Ezechiel,Osei,1
Fleur,Sato,0
Abiré,Watanabe,0
Hugues,Kowalski,1
Anna,Amegashie,0
Pedro,Wilson,1
Paul,Zongo,1
Élise,Sagna,0
Fatoumata,Dossou,0
Willy,Sagna,1
Violet,Santos,0
Sébastien,Moreau,1
Sabrina,Owusu,0
Marco,Djondo,1
Delphine,Johnson,0
Viviane,Santos,0
Wenceslas,Diawara,1
Ursule,Ofosu,0
Gérard,Akakpo,1
Charles,Danquah,1
Stefan,Ansah,1
Abena,Anani,0
Kossiwa,Ferrari,0
Helena,Amegantse,0
Didier,Boateng,1
Zinnia,Ayite,0
Afi,Ofori-Atta,0
John,Williams,1
Abdoulaye,Adomako,1
Atsuko,Adzaho,0
Amenyo,Attipoe,0
Hussein,Smith,1
Lily,Amouzou,0
Julien,Diawara,1
Justine,Togbe,0
Yannick,Takahashi,1
Paul,Leroy,1
Marco,Quist,1
Henri,Darko,1
Quintine,Opoku,0
William,Pereira,1
Eloise,Ayigbe,0
Quintine,Dzokoto,0
Jeanne,Batali,0
Bernard,Baah,1
Simone,Brown,0
Tina,Akakpo,0
Camila,Togbe,0
Luis,Tetteh,1
Caroline,Ocloo,0
Yves,Esposito,1
Odon,Gonzalez,1
Cheikh,Schneider,1
Winnie,Diabre,0
Johan,Traoré,1
Odon,Agbozo,1
Yolande,Sylla,0
Essonani,Kowalski,1
Henri,Baah,1
Eloise,Lopez,0
Yannick,Clark,1
Quintina,Boateng,0
Essonani,Zhang,1
Xaviera,Alassani,0
Fiifi,Wang,1
Élise,Taylor,0
Kwame,Lawson,1
Yves,Ahove,1
Catherine,Diallo,0
Kenneth,Ferreira,1
Nadine,Aidoo,0
Youssef,Petrov,1
Dominique,Ofori,1
Lilou,Silva,0
Anani,Koulibaly,1
Rachelle,Agbozo,0
Ella,Djondo,0
Zoé,Nkrumah,0
Henri,Nayo,1
Luis,Singh,1
Karine,Obodai,0
Emma,Agyeman,0
Queen,Akakpo-Doe,0
Emily,Zouma,0
Ditoma,Ofosu,1
Willy,Ayigbe,1
Baptiste,Garcia,1
Louna,Novak,0
Nicolas,Chen,1
Kokouga,Esposito,1
Victoria,Amouzou,0
Jin,Larsson,1
Valentine,Hansen,0
Gaston,Diawara,1
Layla,Soglo,0
Boevi,Nkrumah,1
Charles,Amegashie,1
Arjun,Ackah,1
Luís,Schneider,1
Clara,Dogbe,0
Yolande,Ivanov,0
Peter,Attipoe,1
Cecilia,Toure,0
Christophe,Foli,1
Médar,Amegashie,1
Etienne,Sagna,1
Elise,Durand,0
Aaliyah,Ofosu,0
Ursula,Wilson,0
Raoul,Fischer,1
Lars,Ackah,1
Abdoulaye,Wang,1
David,Akakpo-Doe,1
Isabella,Ivanov,0
Charles,Gnama,1
Jacques,Morquette,1
Jacqueline,Zongo,0
Marcus,Sokpor,1
Afi,Smith,0
Hannah,Opoku,0
Zinnia,Schmidt,0
Damien,Smith,1
Tatiana,Brown,0
Takashi,Sagna,1
Riley,Gbikpi,0
Sergey,Bakari,1
Lilou,Amevor,0
Odon,Pereira,1
Violette,Nkrumah,0
Emmanuel,Kouassi,1
Adjoua,Bakari,1
François,Adomako,1
Bernard,Boateng,1
Serge,Gnama,1
Segun,Müller,1
Lucy,Johnson,0
John,Akakpo,1
Camila,Rossi,0
Abena,Takyi,0
Quentin,Koulibaly,1
Lydia,Simon,0
Ulysse,Diallo,1
Christopher,Durand,1
Roxane,Novak,0
Amelia,Morquette,0
Kossiwa,Simon,0
Azhar,Koulibaly,1
Fiona,Agyeman,0
Xaviera,Soglo,0
Viviane,Müller,0
Eloise,Ferrari,0
Quenotte,Suzuki,0
Talitha,Ferreira,0
Anaïs,Ferrari,0
Clémence,Attipoe,0
Ibrahim,Mensah,1
Damien,Atsu,1
Hortense,Amouzou,0
Caleb,Sokpor,1
Essonani,Diallo,1
Chen,Zouma,1
Raoul,Moreau,1
Zinsou,Gbikpi,1
Adeline,Agbodeka,0
Mawusi,Dogbe,0
Odette,Batali,0
Takashi,Mensah,1
Natalie,Dossou,0
Rahul,Simon,1
Jürgen,Diabre,1
João,Wilson,1
Nadine,Nkrumah,0
Adrien,Nkrumah,1
Mazamesso,Osei,1
Rahul,Martinez,1
Kwadwo,Ferreira,1
Kwadwo,Esposito,1
William,Martinez,1
Essowaza,Foli,1
Stéphane,Hansen,1
Vijay,Davis,1
Maëlys,Amegantse,0
Sabrina,Ofori-Atta,0
Charles,Chen,1
Remi,Moreau,1
Emma,Djondo,0
Peter,Traoré,1
Eliana,Schmidt,0
Olivier,Ivanov,1
Fiosron,Adomako,0
Atsuko,Moreau,0
Mensah,Diabre,1
Stella,Nyaku,0
Cédric,Larsson,1
Ibrahim,Sagna,1
Richard,Akakpo,1
Michel,Diabre,1
David,Rossi,1
Akakpo,Hansen,1
Ilétou,Schmidt,0
Mahmoud,Schneider,1
Jean-Pierre,Zouma,1
Pascale,Jones,0
Rahul,Sharma,1
Abdoulaye,Novak,1
Marcus,Akakpo-Doe,1
Juan,Dzokoto,1
Ivan,Akakpo-Doe,1
Afia,Takyi,0
Catherine,Lopez,0
Kwadwo,Agbozo,1
Grace,Chen,0
Bella,Dossou,0
Savannah,Amegashie,0
Mansan,Kowalski,0
Clémence,Lefebvre,0
Awura,Diawara,0
Philippe,Kouassi,1
Ophelie,Silva,0
Leah,Durand,0
Caroline,Brown,0
Zacharie,Opoku,1
Caroline,Akakpo-Doe,0
Clement,Weber,1
Bernard,Kouyaté,1
Ibrahim,Pereira,1
Georges,Ansah,1
Kenneth,Owusu,1
Rahul,Chen,1
Julia,Batali,0
Louna,Soglo,0
Julie,Leroy,0
Irene,Obodai,0
John,Koulibaly,1
Inès,Ayigbe,0
Gaston,Ofori-Atta,1
Thierry,Khan,1
Kossiwa,Nyavor,0
Cheikh,Durand,1
Queen,Singh,0
Azhar,Ahove,1
Willy,Williams,1
Éléonore,Ferreira,0
Marco,Darko,1
Gérard,Zouma,1
Georges,Miller,1
Nathalie,Anani,0
Yolande,Hansen,0
Katia,Novak,0
Hortense,Sharma,0
Océane,Anani,0
Hans,Andersen,1
Tunde,Akakpo-Doe,1
Johan,Takyi,1
Adwoa,Abliza,0
LARE,Agyeman,1
Takashi,Gbedemah,1
Émilie,Toure,0
Mazamesso,Atsu,1
Koku,Ackah,1
Hilaire,Amekudzi,1
Yasmine,Wilson,0
Jocelyn,Kowalski,1
Éric,Akakpo-Doe,1
Victoria,Boateng,0
Florence,Ocloo,0
Agbeko,Akakpo-Doe,1
Laura,Batali,0
Mia,Bakari,0
Talitha,Rossi,0
Rachelle,Suzuki,0
Nathalie,Darko,0
Sophie,Djondo,0
Séraphine,Novak,0
Ella,Koffi,0
Genevieve,Amegashie,0
Wei,Asamoah,1
Cecile,Ayite,0
Aline,Ayigbe,0
Akua,Lefebvre,0
Genesis,Wilson,0
Harper,Durand,0
Luc,Sagna,1
Gilles,Awuku,1
Yaa,Garcia,0
Julie,Ferrari,0
Adeline,Koffi,0
Olivia,Moreau,0
Agbeko,Hansen,1
Rahul,Amouzou,1
Martine,Ivanov,0
Marcel,Wang,1
Etienne,Khan,1
Maïwenn,Martinez,0
Lucy,Boateng,0
Amélie,Andersen,0
Zelda,Aidoo,0
Dominique,Obodai,1
Gildas,Liu,1
Rémy,Pereira,1
IDRISSOU,Koffi,1
Nathanael,Opoku,1
Yaa,Leroy,0
Zoé,Ivanov,0
Thomas,Dossou,1
Michel,Davis,1
Takashi,Batali,1
Emmanuel,Quist,1
Ellie,Johnson,0
Manon,Hounnou,0
Ludovic,Ofosu,1
Samuel,Kowalski,1
Akakpo,Akakpo-Doe,1
Patience,Zouma,0
Wenceslas,Ackah,1
Kwame,Agbobli,1
José,Tchamye,1
Adwoa,Chen,0
Adeline,Ackah,0
Kossiwa,Azamati,0
Florence,Khan,0
Jocelyn,Sagna,1
Grace,Aidoo,0
Akosua,Hansen,0
Remi,Simon,1
Komivi,Moreau,1
Julie,Rossi,0
Adeyemi,Novak,1
Gilles,Gbedemah,1
Abdoulaye,Takyi,1
Mawuli,Weber,1
Cecilia,Ayigbe,0
Justine,Liu,0
Pierrette,Atsu,0
Véronique,Singh,0
Kouadio,Alassani,1
Odette,Awuku,0
Danielle,Ahove,0
Luís,Santos,1
Ulysse,Tanaka,1
Harper,Amekudzi,0
Paolo,Danquah,1
Togbe,Gupta,1
Florence,Brown,0
Mensah,Soglo,1
Ursule,Sarr,0
Mireille,Owusu,0
Catherine,Moreau,0
Brian,Russo,1
Valentine,Lawson,0
Wendy,Quist,0
Rosalie,Sylla,0
Camila,Lawson,0
Manon,Gupta,0
Elena,Suzuki,0
Tunde,Traoré,1
Mazamesso,Fischer,1
Rémy,Ansah,1
Yves,Avoseh,1
Abigail,Abliza,0
Pedro,Soglo,1
Franck,Takyi,1
Komivi,Sharma,1
Aline,Russo,0
Damien,Akoto,1
Nathalie,Wilson,0
Denis,Liu,1
Akakpo,Liu,1
Ulysse,Ofosu,1
Jean,Ofosu,1
Théo,Lopez,1
Youssef,Agbobli,1
Élodie,Sagna,0
Charlène,Diallo,0
Brian,Sagna,1
Quentin,Rodriguez,1
Ayouba,Esposito,1
Lily,Davis,0
Tunde,Larsson,1
Fleur,Soglo,0
Roxane,Garcia,0
Beatrice,Sarr,0
Brian,Gupta,1
Amandine,Ansah,0
Jacques,Darko,1
Anani,Smith,1
Youssef,Akakpo,1
Joelle,Kowalski,0
Kwaku,Leroy,1
Miguel,Li,1
Yvette,Tetteh,0
Chloe,Mensah,0
Ella,Amegantse,0
Kwaku,Schneider,1
Tristan,Togbe,1
Ibrahim,Tchamye,1
Marcus,Akoto,1
Ava,Sokpor,0
Valerie,Moreau,0
Axelle,Ocloo,0
Hiroshi,Takyi,1
Stéphane,Abliza,1
Kodjovi,Gbedemah,1
Savannah,Jones,0
Hassan,Lefebvre,1
Juliette,Obodai,0
Genevieve,Clark,0
Hussein,Ansah,1
Thomas,Chen,1
Quenotte,Petrov,0
Emily,Tanaka,0
Didi,Hounnou,1
Takashi,Quist,1
Thomas,Martinez,1
Kwame,Wang,1
Diego,Rossi,1
Odon,Ofori,1
Julie,Kouyaté,0
Hazel,Kouassi,0
Richard,Ivanov,1
Adeyemi,Lefebvre,1
Johan,Petrov,1
Yvette,Ferrari,0
Franck,Sarr,1
Pierrette,Davis,0
Genesis,Zhang,0
Véronique,Novak,0
Innocent,Adzaho,1
Hilaire,Awuku,1
Rachelle,Ayite,0
Ursula,Anani,0
Yuki,Gnama,1
Hilaire,Smith,1
Joshua,Pereira,1
Arjun,Ansah,1
Ulysse,Sylla,1
Maëlys,Weber,0
Atsuko,Ofori-Atta,0
Etienne,Koulibaly,1
Gildas,Schneider,1
Yvette,Diawara,0
Elena,Leroy,0
Katherine,Schneider,0
Francisco,Moussa,1
Séraphine,Wang,0
Cheikh,Baah,1
Sébastien,Gbikpi,1
Henri,Danquah,1
William,Ayigbe,1
Ade,Esposito,1
Katherine,Koffi,0
David,Gbedemah,1
Yasmine,Akoto,0
Gilles,Ackah,1
James,Larsson,1
Mia,Attipoe,0
Genevieve,Diawara,0
Zinsou,Gonzalez,1
Juan,Rossi,1
Kwaku,Weber,1
Therese,Wilson,0
Simone,Traoré,0
Serge,Akoto,1
Jacques,Anani,1
Mark,Larsson,1
João,Schmidt,1
Joshua,Toure,1
Didi,Aidoo,1
Élodie,Zouma,0
Jürgen,Takyi,1
Ulysse,Sagna,1
Tina,Ferrari,0
Fiona,Abliza,0
Mireille,Agbodeka,0
Ellie,Alassani,0
Fiosron,Zhang,0
Lars,Gonzalez,1
Mensah,Quist,1
Éric,Clark,1
Quenotte,Johansson,0
Jin,Nkrumah,1
Pascale,Sylla,0
Annabelle,Agbozo,0
Ophelie,Nkrumah,0
Mohamed,Toure,1
Helene,Diabre,0
Katia,Adzaho,0
Remi,Santos,1
Ditoma,Ahove,1
Caleb,Taylor,1
Yuki,Williams,1
Xavier,Darko,1
Arjun,Diabre,1
Vincent,Schmidt,1
Noah,Müller,1
Yves,Watanabe,1
Gérard,Koulibaly,1
Juan,Obodai,1
Anthony,Ackah,1
Joseph,Chen,1
Serge,Schmidt,1
Aria,Diabre,0
João,Gupta,1
Jin,Ackah,1
Bèni,Djondo,1
Anna,Diallo,0
LARE,Ofosu,1
Rahul,Schmidt,1
Wendy,Gonzalez,0
Eliana,Sagna,0
Damien,Hounnou,1
Véronique,Diabre,0
Therese,Atsu,0
Awura,Toure,0
Akowé,Petrov,1
Dominique,Simon,1
Emeka,Mensah,1
Jacques,Gonzalez,1
Dmitry,Weber,1
Véronique,Larsson,0
Essowaza,Osei,1
Matthew,Ofori,1
Ximena,Clark,0
Serge,Owusu,1
Akosua,Dogbe,0
Émilie,Agbobli,0
Kwadwo,Sagna,1
Kevin,Ofori,1
Tristan,Silva,1
Essonani,Novak,1
Hans,Opoku,1
Zélie,Hansen,0
Kofi,Toure,1
IDRISSOU,Sylla,1
Fiifi,Zongo,1
Clement,Ofosu,1
Odon,Singh,1
Gildas,Smith,1
Odile,Rossi,0
Didier,Gbedemah,1
Efia,Sato,0
Cécilia,Nyavor,0
Alain,Garcia,1
Marco,Hansen,1
Eloise,Takahashi,0
Clement,Chen,1
Gilles,Miller,1
Juan,Brown,1
Baptiste,Wang,1
Julien,Sokpor,1
Essowaza,Martinez,1
James,Sagna,1
Élodie,Wilson,0
Tatiana,Petrov,0
Emeka,Traoré,1
Coralie,Foli,0
Tiphaine,Darko,0
Ezechiel,Adzaho,1
Riley,Russo,0
Rachelle,Tanaka,0
Lei,Attipoe,1
Togbe,Agbodeka,1
Erik,Diallo,1
Wei,Bangoura,1
Axelle,Leroy,0
Agbeko,Ferrari,1
Ximena,Kouyaté,0
Yawa,Dzokoto,1
Winnie,Baah,0
Afia,Rodriguez,0
Ivan,Tanaka,1
Olivia,Davis,0
Romain,Danquah,1
Zoé,Ferreira,0
Irene,Akakpo-Doe,0
Éléonore,Pereira,0
Ophelie,Johnson,0
Cecile,Moreau,0
Laure,Sokpor,0
Madeline,Nyaku,0
Aaliyah,Chen,0
LARE,Tanaka,1
Nana,Taylor,0
Cheikh,Amevor,1
Klaus,Rossi,1
Abiré,Ansah,0
Tiphaine,Owusu,0
Valerie,Amevor,0
Maxime,Danquah,1
Marguerite,Silva,0
Matthew,Foli,1
LARE,Quist,1
Gaston,Jones,1
Léa,Dossou,0
Ella,Clark,0
Cecile,Gbedemah,0
Anani,Mensah,1
Caroline,Schmidt,0
Ibrahim,Dossou,1
Martine,Ofosu,0
Atsuko,Kouassi,0
Lily,Diabre,0
Nicolette,Hansen,0
Caleb,Koffi,1
Penelope,Kowalski,0
Afia,Nayo,0
Xavier,Sokpor,1
Erik,Tanaka,1
Paisley,Nayo,0
Ludovic,Sarr,1
Marion,Gbedemah,0
Perrine,Santos,0
Camila,Gonzalez,0
Kafui,Dogbe,0
Valentine,Amegantse,0
Fiona,Singh,0
Romain,Petrov,1
Jacques,Takyi,1
Xaviera,Wang,0
Zélie,Diawara,0
Marcus,Azamati,1
Mawuli,Kouadio,1
Erik,Obodai,1
Esso,Amevor,1
John,Soglo,1
Yōsuke,Atsu,1
Maëlle,Amegantse,0
Koffi,Watanabe,1
Caroline,Miller,0
Michael,Ahove,1
Marion,Adomako,0
Fatoumata,Weber,0
Raoul,Bangoura,1
Lei,Ivanov,1
Vera,Liu,0
Sophia,Kouadio,0
Violette,Novak,0
Mila,Avoseh,0
Yolande,Sato,0
Zacharie,Li,1
Vijay,Anani,1
Camille,Pereira,0
Madeline,Smith,0
Maëlle,Mensah,0
Rémy,Liu,1
Quentin,Asamoah,1
Brian,Sarr,1
Yasmine,Amevor,0
Mawuli,Khan,1
Mamadou,Petrov,1
Akua,Santos,0
Adjoa,Brown,0
Adeyemi,Kouadio,1
David,Singh,1
Andrew,Avoseh,1
Bassooma,Gbedemah,1
Innocent,Obodai,1
Ibrahim,Li,1
Queen,Weber,0
Fatoumata,Takyi,0
LARE,Agbozo,1
Yvette,Akakpo,0
Zinsou,Diawara,1
Noah,Santos,1
Elena,Ansah,0
Chike,Mensah,1
Patrick,Sylla,1
Victor,Tanaka,1
Chloe,Gonzalez,0
Diane,Miller,0
Zélie,Kouassi,0
Raymond,Moreau,1
Paolo,Zhang,1
Gbenga,Tetteh,1
Coralie,Singh,0
Segun,Batali,1
Akosua,Ofori-Atta,0
Mia,Brown,0
Essowaza,Nyavor,1
Adeline,Esposito,0
Rémy,Hounnou,1
Genesis,Silva,0
Adrien,Taylor,1
Hassan,Hounnou,1
Amelia,Lopez,0
Gbenga,Esposito,1
Thomas,Amevor,1
Ayouba,Diabre,1
Danielle,Andersen,0
Léa,Jones,0
Gaston,Boateng,1
Annabelle,Hansen,0
Giselle,Hansen,0
Wanda,Ofosu,0
Dodji,Agyeman,1
Donald,Mensah,1
Oluwaseun,Agbozo,1
Samuel,Johansson,1
Rachelle,Rossi,0
Élise,Rossi,0
Takashi,Azamati,1
Francisco,Wang,1
Essonani,Nayo,1
Donald,Koulibaly,1
Olivier,Jones,1
Rémy,Ayigbe,1
Fleur,Singh,0
Tunde,Batali,1
Charles,Ahove,1
Adjoa,Suzuki,0
William,Owusu,1
Dominique,Ansah,1
LARE,Diawara,1
Yuki,Takyi,1
Quintine,Alassani,0
Charlène,Akoto,0
Yasmine,Agbozo,0
William,Williams,1
James,Asamoah,1
Joshua,Opoku,1
Danielle,Ofori-Atta,0
Kafui,Kouyaté,0
Valentin,Sato,1
Hugues,Hounnou,1
Victor,Ferreira,1
Ayouba,Sagna,1
Genesis,Ayite,0
Kossiwa,Ivanov,0
Marcel,Watanabe,1
Camila,Foli,0
Martine,Taylor,0
Omar,Tetteh,1
William,Sokpor,1
Gildas,Leroy,1
Talitha,Zhang,0
Hugues,Garcia,1
Séraphine,Kouassi,0
Tristan,Akakpo-Doe,1
Éléonore,Brown,0
Therese,Agbozo,0
Tristan,Sylla,1
William,Durand,1
Gaston,Djondo,1
Kouadio,Ayigbe,1
Damien,Chen,1
Lilou,Azamati,0
Youssef,Danquah,1
Erik,Traoré,1
Maxime,Azamati,1
Baptiste,Schneider,1
Clémence,Traoré,0
Zelda,Gbedemah,0
Xavier,Ofori-Atta,1
Abdel-Aziz,Wilson,1
Hiroshi,Kouadio,1
Etienne,Wang,1
Audrey,Gupta,0
Cécilia,Dogbe,0
Noah,Togbe,1
Atsuko,Ofosu,0
Hailey,Zongo,0
Yawa,Lawson,1
Violet,Quist,0
Bèni,Martinez,1
Zara,Awuku,0
Marco,Agbozo,1
Joshua,Takahashi,1
Gifty,Khan,0
Bernard,Agbobli,1
Coralie,Durand,0
Jean-Pierre,Martinez,1
Antoine,Dogbe,1
Tiphaine,Ackah,0
Noah,Quist,1
Julia,Tchamye,0
ruth,Lefebvre,0
Jacqueline,Larsson,0
Ade,Sagna,1
Ezechiel,Owusu,1
Mawuli,Koulibaly,1
Nicolette,Lopez,0
Jean-Pierre,Awuku,1
Fiona,Bakari,0
Valentine,Khan,0
Inès,Tetteh,0
Dominique,Diabre,1
Éléonore,Dogbe,0
Anna,Nkrumah,0
Audrey,Gonzalez,0
Raoul,Chen,1
Julie,Gonzalez,0
Gbenga,Adzaho,1
Amandine,Santos,0
David,Watanabe,1
Zacharie,Weber,1
Kenneth,Larsson,1
Romain,Sharma,1
Alain,Kouyaté,1
Joséphine,Ayigbe,0
Camila,Ansah,0
Akua,Rossi,0
Brigitte,Miller,0
Rosalie,Lefebvre,0
Antoine,Avoseh,1
Nicolette,Johansson,0
Ursule,Chen,0
Mohamed,Anani,1
Essonani,Quist,1
Violet,Tetteh,0
Ursule,Togbe,0
Togbe,Adomako,1
Helena,Bakari,0
Zélie,Sato,0
Mensah,Santos,1
ruth,Martinez,0
Marcus,Nyavor,1
Lucy,Azamati,0
Aleksandr,Gbikpi,1
Juliette,Agbodeka,0
Grace,Wang,0
Yaa,Brown,0
Marco,Amouzou,1
Dela,Rossi,1
Samuel,Wilson,1
Tunde,Ivanov,1
Togbe,Kouassi,1
Komla,Simon,1
Irene,Azamati,0
Maëlys,Agbodeka,0
Esso,Ocloo,1
Oluwaseun,Batali,1
Sophia,Zouma,0
Ilétou,Traoré,0
Yannick,Ofori,1
Lars,Suzuki,1
Olivier,Kowalski,1
Hannah,Awuku,0
Akossiwa,Wang,0
Kossiwa,Alassani,0
Isabelle,Kowalski,0
Louna,Gnama,0
Vincent,Nkrumah,1
Amouzou,Amekudzi,1
Giselle,Agyeman,0
Thibault,Singh,1
Ilétou,Bakari,0
Stéphane,Ferreira,1
Hans,Ocloo,1
Stella,Moreau,0
Axelle,Rossi,0
Maëlys,Aidoo,0
Lydia,Ivanov,0
Caleb,Agyeman,1
Ariana,Jones,0
Maëlys,Abliza,0
Charlène,Taylor,0
Hubert,Atsu,1
Xavier,Soglo,1
Essowaza,Ocloo,1
Lucie,Lawson,0
Rebecca,Singh,0
Aline,Patel,0
Koffi,Schneider,1
Oluwaseun,Agbodeka,1
Helena,Taylor,0
Eliana,Baah,0
Jeanne,Agbodeka,0
Luna,Ayite,0
Francisco,Ferreira,1
Fiona,Ackah,0
Lars,Agyeman,1
Tatiana,Pereira,0
Lei,Baah,1
Paisley,Azamati,0
Mawuli,Sagna,1
Hiroshi,Baah,1
Violet,Petrov,0
Adwoa,Togbe,0
Clement,Davis,1
Hailey,Aidoo,0
Adeyemi,Foli,1
Clémence,Santos,0
Catherine,Foli,0
Stefan,Pereira,1
Irene,Amevor,0
Scarlett,Osei,0
Genesis,Rossi,0
Abena,Aidoo,0
Océana,Zouma,0
Harper,Gonzalez,0
Mazamesso,Singh,1
Addison,Batali,0
Noah,Abliza,1
Ulysse,Diawara,1
Odile,Gupta,0
Harper,Ayigbe,0
Jocelyn,Koffi,1
Penelope,Chen,0
Ama,Sharma,0
Aurelie,Akakpo,0
Bella,Hounnou,0
Julia,Pereira,0
Tania,Novak,0
Christophe,Asamoah,1
Kwesi,Watanabe,1
Ursula,Zhang,0
Zinsou,Awuku,1
Wendie,Petrov,0
Yawa,Batali,1
Bèni,Traoré,1
Brian,Amekudzi,1
Marco,Khan,1
Quentin,Bakari,1
Ditoma,Wilson,1
Ulysse,Li,1
Mireille,Koulibaly,0
Johan,Sagna,1
Maëlys,Rodriguez,0
Helene,Patel,0
Leah,Agbodeka,0
Axelle,Adzaho,0
Sergey,Smith,1
Didi,Müller,1
Liliane,Müller,0
Wendie,Sokpor,0
Violette,Lopez,0
Serena,Sokpor,0
Zinsou,Amevor,1
Véronique,Tetteh,0
Akua,Baah,0
Aurelie,Toure,0
Gbenga,Foli,1
Pascale,Amouzou,0
Dmitry,Amekudzi,1
Ayouba,Traoré,1
Odette,Rodriguez,0
Ahmed,Zhang,1
Odile,Clark,0
Hassan,Asamoah,1
Amenyo,Weber,0
Chen,Takyi,1
Penelope,Nyavor,0
Clement,Gnama,1
Hussein,Khan,1
Lars,Fischer,1
Cédric,Attipoe,1
Ahmed,Schneider,1
Sebastian,Atsu,1
Quentin,Akoto,1
Hannah,Takyi,0
Yolande,Miller,0
Hans,Gonzalez,1
Gilles,Simon,1
Diego,Li,1
Jacques,Asamoah,1
Gaston,Amevor,1
Ali,Ofosu,1
Hortense,Nyavor,0
Allison,Dossou,0
Elena,Schneider,0
Scarlett,Smith,0
Caroline,Watanabe,0
Sylvain,Batali,1
Charlène,Williams,0
Yōsuke,Mensah,1
Quenotte,Sagna,0
Aurelie,Agyeman,0
Aurelie,Andersen,0
Gérard,Chen,1
Gabriella,Baah,0
Philippe,Gbedemah,1
Robert,Sharma,1
Lilou,Baah,0
Adrien,Zouma,1
Elena,Ayite,0
Efia,Agyeman,0
Philippe,Agbodeka,1
Mohamed,Esposito,1
Oluwaseun,Petrov,1
Mahmoud,Amevor,1
Zinsou,Ofosu,1
Blandine,Diallo,0
Roxane,Amegashie,0
Katia,Wilson,0
Roxane,Martinez,0
Régis,Gupta,1
Roseline,Attipoe,0
Efia,Osei,0
Youssef,Schneider,1
Jacqueline,Koulibaly,0
Yuki,Tanaka,1
Jean,Lopez,1
Ludovic,Tetteh,1
Zélie,Nayo,0
Tina,Nyaku,0
Kafui,Amegashie,0
Mélanie,Ahove,0
Ali,Morquette,1
Dominique,Wang,1
Hassan,Obodai,1
Grace,Boateng,0
Ezechiel,Ayite,1
Véronique,Ayigbe,0
Robert,Darko,1
Elise,Dogbe,0
Christopher,Fischer,1
Beatrice,Ferrari,0
Kodjovi,Khan,1
Abigail,Zhang,0
Roxane,Ofosu,0
Rachelle,Zhang,0
Anthony,Gbedemah,1
Wenceslas,Ayite,1
Kenneth,Fischer,1
Olivia,Batali,0
Romain,Sagna,1
Aurelie,Akoto,0
Ilétou,Danquah,0
Julie,Tetteh,0
Camila,Darko,0
Segun,Gnama,1
Tunde,Abliza,1
Mohamed,Aidoo,1
Kafui,Kouadio,0
Quintine,Nkrumah,0
Viviane,Ayigbe,0
Delphine,Ferreira,0
Mazamesso,Sato,1
Genevieve,Liu,0
Akossiwa,Morquette,0
Philippine,Ayigbe,0
Baptiste,Martinez,1
Komla,Ackah,1
Odette,Bangoura,0
Andrew,Brown,1
Rachelle,Schmidt,0
Damien,Sylla,1
Robert,Hounnou,1
Franck,Weber,1
Audrey,Owusu,0
Etienne,Moreau,1
Sergey,Akoto,1
Mazamesso,Smith,1
Kouadio,Takahashi,1
Efua,Baah,0
Michel,Lawson,1
Aurora,Kouyaté,0
